code,channel,decoder,parameter,mean_BER,std_BER,ci_low,ci_high,seeds,words,decode_time
wavelet_32_16,rayleigh,chase,3.0,0.17850000,0.01000586,0.16610773,0.19089227,5,100,0.6487
wavelet_32_16,rayleigh,chase,4.0,0.14212500,0.01395165,0.12484587,0.15940413,5,100,0.6195
wavelet_32_16,rayleigh,chase,5.0,0.11875000,0.01554354,0.09949931,0.13800069,5,100,0.7374
wavelet_32_16,rayleigh,chase,6.0,0.09462500,0.01163071,0.08022035,0.10902965,5,100,0.6478
wavelet_32_16,rayleigh,hard_mld,0.0,0.35125000,0.03556464,0.30720314,0.39529686,5,100,3.8069
wavelet_32_16,rayleigh,hard_mld,1.0,0.31125000,0.02623884,0.27875317,0.34374683,5,100,3.7018
wavelet_32_16,rayleigh,hard_mld,2.0,0.26600000,0.03395367,0.22394834,0.30805166,5,100,3.7909
wavelet_32_16,rayleigh,hard_mld,3.0,0.23187500,0.02395063,0.20221211,0.26153789,5,100,3.8355
wavelet_32_16,rayleigh,hard_mld,4.0,0.19375000,0.02081353,0.16797241,0.21952759,5,100,3.8056
wavelet_32_16,rayleigh,hard_mld,5.0,0.15887500,0.02382964,0.12936196,0.18838804,5,100,3.8248
wavelet_32_16,rayleigh,hard_mld,6.0,0.13037500,0.02121597,0.10409900,0.15665100,5,100,3.8604
wavelet_32_16,rayleigh,soft_mld,0.0,0.27525000,0.01665716,0.25462009,0.29587991,5,100,0.7935
wavelet_32_16,rayleigh,soft_mld,1.0,0.23650000,0.01956859,0.21226428,0.26073572,5,100,0.7872
wavelet_32_16,rayleigh,soft_mld,2.0,0.19375000,0.01928912,0.16986039,0.21763961,5,100,0.8173
wavelet_32_16,rayleigh,soft_mld,3.0,0.17150000,0.01118558,0.15764665,0.18535335,5,100,0.8168
wavelet_32_16,rayleigh,soft_mld,4.0,0.13325000,0.01127948,0.11928036,0.14721964,5,100,0.7974
wavelet_32_16,rayleigh,soft_mld,5.0,0.11475000,0.01008363,0.10226141,0.12723859,5,100,0.8973
wavelet_32_16,rayleigh,soft_mld,6.0,0.08987500,0.01546417,0.07072260,0.10902740,5,100,0.8048
wavelet_32_16,sinusoidal,syndrome,0.0,0.82187500,0.06388008,0.74275944,0.90099056,5,100,0.0953
wavelet_32_16,sinusoidal,syndrome,1.0,0.70250000,0.03096747,0.66414674,0.74085326,5,100,0.0939
wavelet_32_16,sinusoidal,syndrome,2.0,0.55750000,0.03108708,0.51899862,0.59600138,5,100,0.0914
wavelet_32_16,sinusoidal,syndrome,3.0,0.41450000,0.04537044,0.35830865,0.47069135,5,100,0.0945
wavelet_32_16,sinusoidal,syndrome,4.0,0.26437500,0.05631073,0.19463409,0.33411591,5,100,0.0941
wavelet_32_16,sinusoidal,syndrome,5.0,0.13087500,0.02611423,0.09853249,0.16321751,5,100,0.1027
wavelet_32_16,sinusoidal,syndrome,6.0,0.06512500,0.01802992,0.04279492,0.08745508,5,100,0.0968
wavelet_32_16,sinusoidal,chase,0.0,0.22175000,0.02168849,0.19488878,0.24861122,5,100,0.6231
wavelet_32_16,sinusoidal,chase,1.0,0.13062500,0.01567492,0.11121159,0.15003841,5,100,0.6518
wavelet_32_16,sinusoidal,chase,2.0,0.06025000,0.01036068,0.04741828,0.07308172,5,100,0.6305
wavelet_32_16,sinusoidal,chase,3.0,0.02662500,0.00949506,0.01486535,0.03838465,5,100,0.6761
wavelet_32_16,sinusoidal,chase,4.0,0.00662500,0.00422973,0.00138647,0.01186353,5,100,0.7105
wavelet_32_16,sinusoidal,chase,5.0,0.00112500,0.00251558,0.00000000,0.00424054,5,100,0.7175
wavelet_32_16,sinusoidal,chase,6.0,0.00000000,0.00000000,0.00000000,0.00000000,5,100,0.7120
wavelet_32_16,sinusoidal,hard_mld,0.0,0.33875000,0.01346291,0.32207617,0.35542383,5,100,4.2474
wavelet_32_16,sinusoidal,hard_mld,1.0,0.26037500,0.01475450,0.24210153,0.27864847,5,100,4.0191
wavelet_32_16,sinusoidal,hard_mld,2.0,0.18537500,0.01353237,0.16861514,0.20213486,5,100,3.9902
wavelet_32_16,sinusoidal,hard_mld,3.0,0.12925000,0.01482581,0.11088821,0.14761179,5,100,4.0066
wavelet_32_16,sinusoidal,hard_mld,4.0,0.07375000,0.00719429,0.06483986,0.08266014,5,100,4.0235
wavelet_32_16,sinusoidal,hard_mld,5.0,0.02950000,0.01235383,0.01419976,0.04480024,5,100,4.0580
wavelet_32_16,sinusoidal,hard_mld,6.0,0.01512500,0.00659071,0.00696239,0.02328761,5,100,4.0725
wavelet_32_16,sinusoidal,soft_mld,0.0,0.20875000,0.02251302,0.18086760,0.23663240,5,100,0.7696
wavelet_32_16,sinusoidal,soft_mld,1.0,0.12262500,0.01746313,0.10099689,0.14425311,5,100,0.8278
wavelet_32_16,sinusoidal,soft_mld,2.0,0.05250000,0.01244519,0.03708661,0.06791339,5,100,0.7787
wavelet_32_16,sinusoidal,soft_mld,3.0,0.01937500,0.00494106,0.01325549,0.02549451,5,100,0.8017
wavelet_32_16,sinusoidal,soft_mld,4.0,0.00650000,0.00501171,0.00029300,0.01270700,5,100,0.8028
wavelet_32_16,sinusoidal,soft_mld,5.0,0.00000000,0.00000000,0.00000000,0.00000000,5,100,0.7808
wavelet_32_16,sinusoidal,soft_mld,6.0,0.00000000,0.00000000,0.00000000,0.00000000,5,100,0.7854
bch_derived_32_16,rayleigh_awgn,syndrome,0.0,0.97625000,0.01173436,0.96171697,0.99078303,5,100,0.0386
bch_derived_32_16,rayleigh_awgn,syndrome,1.0,0.97187500,0.01210307,0.95688533,0.98686467,5,100,0.0456
bch_derived_32_16,rayleigh_awgn,syndrome,2.0,0.92537500,0.00955657,0.91353917,0.93721083,5,100,0.0395
bch_derived_32_16,rayleigh_awgn,syndrome,3.0,0.88687500,0.02103754,0.86081998,0.91293002,5,100,0.0416
bch_derived_32_16,rayleigh_awgn,syndrome,4.0,0.81250000,0.02248263,0.78465523,0.84034477,5,100,0.0439
bch_derived_32_16,rayleigh_awgn,syndrome,5.0,0.71075000,0.04029530,0.66084422,0.76065578,5,100,0.0492
bch_derived_32_16,rayleigh_awgn,syndrome,6.0,0.62262500,0.04264772,0.56980574,0.67544426,5,100,0.0383
bch_derived_32_16,rayleigh_awgn,chase,0.0,0.73537500,0.03614911,0.69060429,0.78014571,5,100,0.2927
bch_derived_32_16,rayleigh_awgn,chase,1.0,0.68137500,0.03108519,0.64287595,0.71987405,5,100,0.2772
bch_derived_32_16,rayleigh_awgn,chase,2.0,0.58025000,0.04761827,0.52127471,0.63922529,5,100,0.2863
bch_derived_32_16,rayleigh_awgn,chase,3.0,0.47787500,0.02551271,0.44627747,0.50947253,5,100,0.2868
bch_derived_32_16,rayleigh_awgn,chase,4.0,0.35725000,0.02217914,0.32978111,0.38471889,5,100,0.2911
bch_derived_32_16,rayleigh_awgn,chase,5.0,0.23737500,0.03176882,0.19802928,0.27672072,5,100,0.2768
bch_derived_32_16,rayleigh_awgn,chase,6.0,0.14100000,0.03680767,0.09541365,0.18658635,5,100,0.2796
bch_derived_32_16,rayleigh_awgn,hard_mld,0.0,0.26862500,0.01177093,0.25404669,0.28320331,5,100,4.4029
bch_derived_32_16,rayleigh_awgn,hard_mld,1.0,0.23275000,0.01324794,0.21634241,0.24915759,5,100,4.3579
bch_derived_32_16,rayleigh_awgn,hard_mld,2.0,0.19537500,0.01390256,0.17815666,0.21259334,5,100,4.1110
bch_derived_32_16,rayleigh_awgn,hard_mld,3.0,0.16275000,0.01209177,0.14777433,0.17772567,5,100,4.0402
bch_derived_32_16,rayleigh_awgn,hard_mld,4.0,0.12512500,0.01535008,0.10611390,0.14413610,5,100,3.9812
bch_derived_32_16,rayleigh_awgn,hard_mld,5.0,0.08925000,0.01159539,0.07488909,0.10361091,5,100,3.7515
bch_derived_32_16,rayleigh_awgn,hard_mld,6.0,0.05875000,0.01091516,0.04523157,0.07226843,5,100,3.7283
bch_derived_32_16,rayleigh_awgn,soft_mld,0.0,0.20225000,0.01413937,0.18473837,0.21976163,5,100,0.9312
bch_derived_32_16,rayleigh_awgn,soft_mld,1.0,0.16487500,0.01325383,0.14846011,0.18128989,5,100,0.8825
bch_derived_32_16,rayleigh_awgn,soft_mld,2.0,0.11100000,0.01388147,0.09380778,0.12819222,5,100,0.8657
bch_derived_32_16,rayleigh_awgn,soft_mld,3.0,0.07175000,0.01663252,0.05115061,0.09234939,5,100,0.8015
bch_derived_32_16,rayleigh_awgn,soft_mld,4.0,0.04150000,0.01345275,0.02483875,0.05816125,5,100,0.8055
bch_derived_32_16,rayleigh_awgn,soft_mld,5.0,0.02012500,0.00751821,0.01081369,0.02943631,5,100,0.8112
bch_derived_32_16,rayleigh_awgn,soft_mld,6.0,0.00850000,0.00240442,0.00552212,0.01147788,5,100,0.7749
bch_derived_32_16,rayleigh,syndrome,0.0,0.84062500,0.02531057,0.80927782,0.87197218,5,100,0.0381
bch_derived_32_16,rayleigh,syndrome,1.0,0.78137500,0.02866972,0.74586751,0.81688249,5,100,0.0460
bch_derived_32_16,rayleigh,syndrome,2.0,0.71537500,0.04247150,0.66277399,0.76797601,5,100,0.0436
bch_derived_32_16,rayleigh,syndrome,3.0,0.63875000,0.03493297,0.59548547,0.68201453,5,100,0.0362
bch_derived_32_16,rayleigh,syndrome,4.0,0.57162500,0.03819052,0.52432599,0.61892401,5,100,0.0355
bch_derived_32_16,rayleigh,syndrome,5.0,0.48975000,0.05654368,0.41972058,0.55977942,5,100,0.0418
bch_derived_32_16,rayleigh,syndrome,6.0,0.42400000,0.04774935,0.36486237,0.48313763,5,100,0.0429
bch_derived_32_16,rayleigh,chase,0.0,0.60137500,0.05141057,0.53770294,0.66504706,5,100,0.2836
bch_derived_32_16,rayleigh,chase,1.0,0.51650000,0.06454407,0.43656208,0.59643792,5,100,0.2869
bch_derived_32_16,rayleigh,chase,2.0,0.45812500,0.06401751,0.37883922,0.53741078,5,100,0.2833
bch_derived_32_16,rayleigh,chase,3.0,0.38962500,0.05483391,0.32171313,0.45753687,5,100,0.2600
bch_derived_32_16,rayleigh,chase,4.0,0.33100000,0.04621536,0.27376222,0.38823778,5,100,0.3034
bch_derived_32_16,rayleigh,chase,5.0,0.27400000,0.02528200,0.24268821,0.30531179,5,100,0.3015
bch_derived_32_16,rayleigh,chase,6.0,0.22900000,0.02227579,0.20141140,0.25658860,5,100,0.3131
bch_derived_32_16,rayleigh,hard_mld,0.0,0.24037500,0.01741385,0.21880792,0.26194208,5,100,3.9031
bch_derived_32_16,rayleigh,hard_mld,1.0,0.20950000,0.02294014,0.18108861,0.23791139,5,100,3.8337
bch_derived_32_16,rayleigh,hard_mld,2.0,0.18662500,0.02209974,0.15925445,0.21399555,5,100,3.9725
bch_derived_32_16,rayleigh,hard_mld,3.0,0.16000000,0.02217649,0.13253438,0.18746562,5,100,3.8382
bch_derived_32_16,rayleigh,hard_mld,4.0,0.13275000,0.02236767,0.10504762,0.16045238,5,100,3.9890
bch_derived_32_16,rayleigh,hard_mld,5.0,0.10737500,0.01454653,0.08935910,0.12539090,5,100,3.9258
bch_derived_32_16,rayleigh,hard_mld,6.0,0.08712500,0.01401450,0.06976802,0.10448198,5,100,3.9606
bch_derived_32_16,rayleigh,soft_mld,0.0,0.20187500,0.01684024,0.18101834,0.22273166,5,100,0.8420
bch_derived_32_16,rayleigh,soft_mld,1.0,0.17012500,0.01833606,0.14741577,0.19283423,5,100,0.8055
bch_derived_32_16,rayleigh,soft_mld,2.0,0.14137500,0.02089969,0.11549071,0.16725929,5,100,0.7935
bch_derived_32_16,rayleigh,soft_mld,3.0,0.11800000,0.01873645,0.09479488,0.14120512,5,100,0.8749
bch_derived_32_16,rayleigh,soft_mld,4.0,0.09962500,0.01433827,0.08186704,0.11738296,5,100,0.8415
bch_derived_32_16,rayleigh,soft_mld,5.0,0.08012500,0.01152782,0.06584778,0.09440222,5,100,0.9253
bch_derived_32_16,rayleigh,soft_mld,6.0,0.05800000,0.01334196,0.04147597,0.07452403,5,100,0.7863
bch_derived_32_16,sinusoidal,syndrome,0.0,0.94900000,0.02133073,0.92258186,0.97541814,5,100,0.0438
bch_derived_32_16,sinusoidal,syndrome,1.0,0.89300000,0.03590188,0.84853547,0.93746453,5,100,0.0419
bch_derived_32_16,sinusoidal,syndrome,2.0,0.81100000,0.03458911,0.76816135,0.85383865,5,100,0.0432
bch_derived_32_16,sinusoidal,syndrome,3.0,0.68287500,0.05728833,0.61192332,0.75382668,5,100,0.0407
bch_derived_32_16,sinusoidal,syndrome,4.0,0.51225000,0.02657757,0.47933365,0.54516635,5,100,0.0431
bch_derived_32_16,sinusoidal,syndrome,5.0,0.36600000,0.06148170,0.28985483,0.44214517,5,100,0.0433
bch_derived_32_16,sinusoidal,syndrome,6.0,0.22000000,0.02828427,0.18496989,0.25503011,5,100,0.0435
bch_derived_32_16,sinusoidal,chase,0.0,0.62000000,0.02980077,0.58309171,0.65690829,5,100,0.2913
bch_derived_32_16,sinusoidal,chase,1.0,0.49287500,0.02755180,0.45875206,0.52699794,5,100,0.3016
bch_derived_32_16,sinusoidal,chase,2.0,0.32312500,0.03193927,0.28356817,0.36268183,5,100,0.3017
bch_derived_32_16,sinusoidal,chase,3.0,0.18862500,0.04136206,0.13739803,0.23985197,5,100,0.3051
bch_derived_32_16,sinusoidal,chase,4.0,0.06687500,0.02878395,0.03122604,0.10252396,5,100,0.3036
bch_derived_32_16,sinusoidal,chase,5.0,0.02675000,0.01793216,0.00454099,0.04895901,5,100,0.3067
bch_derived_32_16,sinusoidal,chase,6.0,0.01000000,0.01000000,0.00000000,0.02238501,5,100,0.3109
bch_derived_32_16,sinusoidal,hard_mld,0.0,0.20875000,0.01509734,0.19005192,0.22744808,5,100,4.0217
bch_derived_32_16,sinusoidal,hard_mld,1.0,0.16537500,0.00908510,0.15412309,0.17662691,5,100,4.0677
bch_derived_32_16,sinusoidal,hard_mld,2.0,0.11837500,0.00525892,0.11186182,0.12488818,5,100,4.0567
bch_derived_32_16,sinusoidal,hard_mld,3.0,0.07625000,0.00921743,0.06483421,0.08766579,5,100,3.9884
bch_derived_32_16,sinusoidal,hard_mld,4.0,0.04487500,0.00959533,0.03299117,0.05675883,5,100,3.9958
bch_derived_32_16,sinusoidal,hard_mld,5.0,0.02025000,0.00786358,0.01051094,0.02998906,5,100,4.0467
bch_derived_32_16,sinusoidal,hard_mld,6.0,0.00850000,0.00481291,0.00253921,0.01446079,5,100,4.0481
bch_derived_32_16,sinusoidal,soft_mld,0.0,0.12537500,0.00815619,0.11527355,0.13547645,5,100,0.7922
bch_derived_32_16,sinusoidal,soft_mld,1.0,0.07300000,0.01582003,0.05340687,0.09259313,5,100,0.8191
bch_derived_32_16,sinusoidal,soft_mld,2.0,0.03312500,0.01405903,0.01571288,0.05053712,5,100,0.7924
bch_derived_32_16,sinusoidal,soft_mld,3.0,0.01287500,0.00401657,0.00790048,0.01784952,5,100,0.7955
bch_derived_32_16,sinusoidal,soft_mld,4.0,0.00287500,0.00104583,0.00157974,0.00417026,5,100,0.7660
bch_derived_32_16,sinusoidal,soft_mld,5.0,0.00100000,0.00162980,0.00000000,0.00301851,5,100,0.8041
bch_derived_32_16,sinusoidal,soft_mld,6.0,0.00000000,0.00000000,0.00000000,0.00000000,5,100,0.7790
goppa_derived_32_16,rayleigh_awgn,syndrome,0.0,0.98012500,0.01716419,0.95886713,1.00138287,5,100,0.0368
goppa_derived_32_16,rayleigh_awgn,syndrome,1.0,0.97100000,0.02149945,0.94437290,0.99762710,5,100,0.0395
goppa_derived_32_16,rayleigh_awgn,syndrome,2.0,0.94300000,0.01408262,0.92555865,0.96044135,5,100,0.0324
goppa_derived_32_16,rayleigh_awgn,syndrome,3.0,0.87550000,0.02189909,0.84837794,0.90262206,5,100,0.0390
goppa_derived_32_16,rayleigh_awgn,syndrome,4.0,0.80550000,0.00926393,0.79402662,0.81697338,5,100,0.0375
goppa_derived_32_16,rayleigh_awgn,syndrome,5.0,0.71250000,0.02839454,0.67733332,0.74766668,5,100,0.0393
goppa_derived_32_16,rayleigh_awgn,syndrome,6.0,0.61400000,0.02880972,0.57831912,0.64968088,5,100,0.0334
goppa_derived_32_16,rayleigh_awgn,chase,0.0,0.62312500,0.03611775,0.57839311,0.66785689,5,100,0.5016
goppa_derived_32_16,rayleigh_awgn,chase,1.0,0.53775000,0.03391050,0.49575180,0.57974820,5,100,0.4517
goppa_derived_32_16,rayleigh_awgn,chase,2.0,0.47050000,0.03305535,0.42956090,0.51143910,5,100,0.4723
goppa_derived_32_16,rayleigh_awgn,chase,3.0,0.37512500,0.03827175,0.32772539,0.42252461,5,100,0.4912
goppa_derived_32_16,rayleigh_awgn,chase,4.0,0.26237500,0.01979090,0.23786395,0.28688605,5,100,0.5004
goppa_derived_32_16,rayleigh_awgn,chase,5.0,0.16162500,0.02604308,0.12937061,0.19387939,5,100,0.4736
goppa_derived_32_16,rayleigh_awgn,chase,6.0,0.07237500,0.02953216,0.03579938,0.10895062,5,100,0.4854
goppa_derived_32_16,rayleigh_awgn,hard_mld,0.0,0.29025000,0.01477434,0.27195196,0.30854804,5,100,3.9632
goppa_derived_32_16,rayleigh_awgn,hard_mld,1.0,0.25537500,0.00792543,0.24555934,0.26519066,5,100,3.6978
goppa_derived_32_16,rayleigh_awgn,hard_mld,2.0,0.21100000,0.00654909,0.20288894,0.21911106,5,100,3.6966
goppa_derived_32_16,rayleigh_awgn,hard_mld,3.0,0.16987500,0.00892022,0.15882730,0.18092270,5,100,3.7717
goppa_derived_32_16,rayleigh_awgn,hard_mld,4.0,0.12937500,0.01440893,0.11152952,0.14722048,5,100,3.7507
goppa_derived_32_16,rayleigh_awgn,hard_mld,5.0,0.09625000,0.01352082,0.07950445,0.11299555,5,100,3.8440
goppa_derived_32_16,rayleigh_awgn,hard_mld,6.0,0.06862500,0.01559622,0.04930906,0.08794094,5,100,3.4536
goppa_derived_32_16,rayleigh_awgn,soft_mld,0.0,0.20800000,0.00783621,0.19829484,0.21770516,5,100,0.8074
goppa_derived_32_16,rayleigh_awgn,soft_mld,1.0,0.16125000,0.01095088,0.14768732,0.17481268,5,100,0.7709
goppa_derived_32_16,rayleigh_awgn,soft_mld,2.0,0.11825000,0.01313541,0.10198177,0.13451823,5,100,0.7816
goppa_derived_32_16,rayleigh_awgn,soft_mld,3.0,0.07112500,0.00905064,0.05991577,0.08233423,5,100,0.7589
goppa_derived_32_16,rayleigh_awgn,soft_mld,4.0,0.04350000,0.01042645,0.03058682,0.05641318,5,100,0.8892
goppa_derived_32_16,rayleigh_awgn,soft_mld,5.0,0.01837500,0.00864445,0.00766883,0.02908117,5,100,0.8354
goppa_derived_32_16,rayleigh_awgn,soft_mld,6.0,0.00750000,0.00229640,0.00465591,0.01034409,5,100,0.7786
goppa_derived_32_16,rayleigh,syndrome,0.0,0.86362500,0.01825599,0.84101493,0.88623507,5,100,0.0389
goppa_derived_32_16,rayleigh,syndrome,1.0,0.80087500,0.02718427,0.76720725,0.83454275,5,100,0.0399
goppa_derived_32_16,rayleigh,syndrome,2.0,0.72250000,0.04465143,0.66719915,0.77780085,5,100,0.0393
goppa_derived_32_16,rayleigh,syndrome,3.0,0.63000000,0.04636809,0.57257306,0.68742694,5,100,0.0374
goppa_derived_32_16,rayleigh,syndrome,4.0,0.55200000,0.03962323,0.50292658,0.60107342,5,100,0.0396
goppa_derived_32_16,rayleigh,syndrome,5.0,0.48000000,0.02345208,0.45095457,0.50904543,5,100,0.0393
goppa_derived_32_16,rayleigh,syndrome,6.0,0.41400000,0.03361547,0.37236719,0.45563281,5,100,0.0369
goppa_derived_32_16,rayleigh,chase,0.0,0.53137500,0.06150044,0.45520662,0.60754338,5,100,0.4966
goppa_derived_32_16,rayleigh,chase,1.0,0.45250000,0.06345212,0.37391446,0.53108554,5,100,0.5078
goppa_derived_32_16,rayleigh,chase,2.0,0.39812500,0.05882973,0.32526430,0.47098570,5,100,0.5052
goppa_derived_32_16,rayleigh,chase,3.0,0.34312500,0.02486291,0.31233226,0.37391774,5,100,0.5097
goppa_derived_32_16,rayleigh,chase,4.0,0.28162500,0.02706185,0.24810886,0.31514114,5,100,0.5498
goppa_derived_32_16,rayleigh,chase,5.0,0.22362500,0.03475472,0.18058123,0.26666877,5,100,0.4903
goppa_derived_32_16,rayleigh,chase,6.0,0.18350000,0.04351634,0.12960496,0.23739504,5,100,0.5290
goppa_derived_32_16,rayleigh,hard_mld,0.0,0.24700000,0.02160729,0.22023934,0.27376066,5,100,4.0172
goppa_derived_32_16,rayleigh,hard_mld,1.0,0.21687500,0.02647965,0.18407992,0.24967008,5,100,3.8898
goppa_derived_32_16,rayleigh,hard_mld,2.0,0.18225000,0.01907326,0.15862775,0.20587225,5,100,3.8532
goppa_derived_32_16,rayleigh,hard_mld,3.0,0.16400000,0.01917029,0.14025757,0.18774243,5,100,3.6797
goppa_derived_32_16,rayleigh,hard_mld,4.0,0.13475000,0.01802017,0.11243199,0.15706801,5,100,3.7869
goppa_derived_32_16,rayleigh,hard_mld,5.0,0.11575000,0.01383779,0.09861188,0.13288812,5,100,3.8770
goppa_derived_32_16,rayleigh,hard_mld,6.0,0.09075000,0.00604992,0.08325716,0.09824284,5,100,3.6469
goppa_derived_32_16,rayleigh,soft_mld,0.0,0.19812500,0.02883818,0.16240888,0.23384112,5,100,0.8638
goppa_derived_32_16,rayleigh,soft_mld,1.0,0.17362500,0.02618817,0.14119092,0.20605908,5,100,0.9283
goppa_derived_32_16,rayleigh,soft_mld,2.0,0.14000000,0.02522167,0.10876292,0.17123708,5,100,0.7965
goppa_derived_32_16,rayleigh,soft_mld,3.0,0.11687500,0.01994622,0.09217158,0.14157842,5,100,0.8246
goppa_derived_32_16,rayleigh,soft_mld,4.0,0.09600000,0.01567866,0.07658196,0.11541804,5,100,0.8439
goppa_derived_32_16,rayleigh,soft_mld,5.0,0.08137500,0.01646137,0.06098758,0.10176242,5,100,0.7417
goppa_derived_32_16,rayleigh,soft_mld,6.0,0.06775000,0.01373294,0.05074173,0.08475827,5,100,0.7480
goppa_derived_32_16,sinusoidal,syndrome,0.0,0.93225000,0.00736334,0.92313050,0.94136950,5,100,0.0387
goppa_derived_32_16,sinusoidal,syndrome,1.0,0.87800000,0.01746313,0.85637189,0.89962811,5,100,0.0416
goppa_derived_32_16,sinusoidal,syndrome,2.0,0.80437500,0.03075229,0.76628825,0.84246175,5,100,0.0429
goppa_derived_32_16,sinusoidal,syndrome,3.0,0.67000000,0.01414214,0.65248495,0.68751505,5,100,0.0432
goppa_derived_32_16,sinusoidal,syndrome,4.0,0.50200000,0.04816638,0.44234588,0.56165412,5,100,0.0439
goppa_derived_32_16,sinusoidal,syndrome,5.0,0.35000000,0.05958188,0.27620777,0.42379223,5,100,0.0438
goppa_derived_32_16,sinusoidal,syndrome,6.0,0.23200000,0.03346640,0.19055182,0.27344818,5,100,0.0397
goppa_derived_32_16,sinusoidal,chase,0.0,0.49975000,0.04128218,0.44862196,0.55087804,5,100,0.5267
goppa_derived_32_16,sinusoidal,chase,1.0,0.35762500,0.04158341,0.30612390,0.40912610,5,100,0.5686
goppa_derived_32_16,sinusoidal,chase,2.0,0.24187500,0.03168756,0.20262991,0.28112009,5,100,0.5459
goppa_derived_32_16,sinusoidal,chase,3.0,0.12512500,0.01282697,0.10923878,0.14101122,5,100,0.5880
goppa_derived_32_16,sinusoidal,chase,4.0,0.05800000,0.02418354,0.02804865,0.08795135,5,100,0.5818
goppa_derived_32_16,sinusoidal,chase,5.0,0.01962500,0.01534499,0.00062021,0.03862979,5,100,0.5659
goppa_derived_32_16,sinusoidal,chase,6.0,0.00275000,0.00436606,0.00000000,0.00815737,5,100,0.5103
goppa_derived_32_16,sinusoidal,hard_mld,0.0,0.22162500,0.01768651,0.19972024,0.24352976,5,100,4.0906
goppa_derived_32_16,sinusoidal,hard_mld,1.0,0.17362500,0.00951356,0.16184244,0.18540756,5,100,3.9712
goppa_derived_32_16,sinusoidal,hard_mld,2.0,0.12037500,0.01413246,0.10287192,0.13787808,5,100,4.2288
goppa_derived_32_16,sinusoidal,hard_mld,3.0,0.07900000,0.01533863,0.06000309,0.09799691,5,100,4.0144
goppa_derived_32_16,sinusoidal,hard_mld,4.0,0.05312500,0.01094196,0.03957336,0.06667664,5,100,4.2079
goppa_derived_32_16,sinusoidal,hard_mld,5.0,0.02987500,0.00588629,0.02258482,0.03716518,5,100,4.0285
goppa_derived_32_16,sinusoidal,hard_mld,6.0,0.01225000,0.00391811,0.00739742,0.01710258,5,100,4.0165
goppa_derived_32_16,sinusoidal,soft_mld,0.0,0.12475000,0.01406319,0.10733272,0.14216728,5,100,0.8003
goppa_derived_32_16,sinusoidal,soft_mld,1.0,0.07537500,0.00872317,0.06457134,0.08617866,5,100,0.7969
goppa_derived_32_16,sinusoidal,soft_mld,2.0,0.03787500,0.00872317,0.02707134,0.04867866,5,100,0.8072
goppa_derived_32_16,sinusoidal,soft_mld,3.0,0.01812500,0.00794267,0.00828800,0.02796200,5,100,0.8194
goppa_derived_32_16,sinusoidal,soft_mld,4.0,0.00525000,0.00301688,0.00151359,0.00898641,5,100,0.7976
goppa_derived_32_16,sinusoidal,soft_mld,5.0,0.00075000,0.00167705,0.00000000,0.00282703,5,100,0.7813
goppa_derived_32_16,sinusoidal,soft_mld,6.0,0.00000000,0.00000000,0.00000000,0.00000000,5,100,0.7886
reed_solomon_binary_32_16,rayleigh_awgn,syndrome,0.0,0.97887500,0.00824905,0.96865854,0.98909146,5,100,0.0607
reed_solomon_binary_32_16,rayleigh_awgn,syndrome,1.0,0.95875000,0.00847791,0.94825009,0.96924991,5,100,0.0617
reed_solomon_binary_32_16,rayleigh_awgn,syndrome,2.0,0.92275000,0.03793910,0.87576238,0.96973762,5,100,0.0623
reed_solomon_binary_32_16,rayleigh_awgn,syndrome,3.0,0.87600000,0.02509980,0.84491386,0.90708614,5,100,0.0742
reed_solomon_binary_32_16,rayleigh_awgn,syndrome,4.0,0.83000000,0.01581139,0.81041757,0.84958243,5,100,0.0641
reed_solomon_binary_32_16,rayleigh_awgn,syndrome,5.0,0.71712500,0.02711232,0.68354635,0.75070365,5,100,0.0694
reed_solomon_binary_32_16,rayleigh_awgn,syndrome,6.0,0.60400000,0.02607681,0.57170384,0.63629616,5,100,0.0623
reed_solomon_binary_32_16,rayleigh_awgn,chase,0.0,0.71525000,0.03577982,0.67093665,0.75956335,5,100,0.4903
reed_solomon_binary_32_16,rayleigh_awgn,chase,1.0,0.63062500,0.02174515,0.60369360,0.65755640,5,100,0.4936
reed_solomon_binary_32_16,rayleigh_awgn,chase,2.0,0.53362500,0.01770748,0.51169427,0.55555573,5,100,0.5631
reed_solomon_binary_32_16,rayleigh_awgn,chase,3.0,0.41537500,0.02791449,0.38080287,0.44994713,5,100,0.4966
reed_solomon_binary_32_16,rayleigh_awgn,chase,4.0,0.28287500,0.02321183,0.25412712,0.31162288,5,100,0.5253
reed_solomon_binary_32_16,rayleigh_awgn,chase,5.0,0.15362500,0.03628877,0.10868131,0.19856869,5,100,0.5266
reed_solomon_binary_32_16,rayleigh_awgn,chase,6.0,0.08462500,0.02243741,0.05683623,0.11241377,5,100,0.5522
reed_solomon_binary_32_16,rayleigh_awgn,hard_mld,0.0,0.40575000,0.02652166,0.37290289,0.43859711,5,100,3.5842
reed_solomon_binary_32_16,rayleigh_awgn,hard_mld,1.0,0.36462500,0.03480302,0.32152142,0.40772858,5,100,3.5175
reed_solomon_binary_32_16,rayleigh_awgn,hard_mld,2.0,0.32137500,0.03170112,0.28211312,0.36063688,5,100,3.5322
reed_solomon_binary_32_16,rayleigh_awgn,hard_mld,3.0,0.26425000,0.01801909,0.24193334,0.28656666,5,100,3.7112
