code,channel,decoder,parameter,metric,mean,std,ci_low,ci_high,seeds,words
wavelet_32_16,sinusoidal,syndrome,2.0,miscorrection_rate,0.02600000,0.01516575,0.00721720,0.04478280,5,100
wavelet_32_16,sinusoidal,syndrome,2.0,conditional_miscorrection_rate,0.05672462,0.03213740,0.01692241,0.09652683,5,100
wavelet_32_16,sinusoidal,syndrome,2.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,syndrome,2.0,average_decoding_time_ms,0.09140980,0.00441419,0.08594282,0.09687678,5,100
wavelet_32_16,sinusoidal,syndrome,3.0,ber,0.41450000,0.04537044,0.35830865,0.47069135,5,100
wavelet_32_16,sinusoidal,syndrome,3.0,frame_error_rate,0.42000000,0.04898979,0.35932608,0.48067392,5,100
wavelet_32_16,sinusoidal,syndrome,3.0,failure_rate,0.41000000,0.04123106,0.35893528,0.46106472,5,100
wavelet_32_16,sinusoidal,syndrome,3.0,miscorrection_rate,0.01000000,0.01000000,0.00000000,0.02238501,5,100
wavelet_32_16,sinusoidal,syndrome,3.0,conditional_miscorrection_rate,0.01774880,0.01804560,0.00000000,0.04009830,5,100
wavelet_32_16,sinusoidal,syndrome,3.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,syndrome,3.0,average_decoding_time_ms,0.09448540,0.00495273,0.08835144,0.10061936,5,100
wavelet_32_16,sinusoidal,syndrome,4.0,ber,0.26437500,0.05631073,0.19463409,0.33411591,5,100
wavelet_32_16,sinusoidal,syndrome,4.0,frame_error_rate,0.26800000,0.05540758,0.19937764,0.33662236,5,100
wavelet_32_16,sinusoidal,syndrome,4.0,failure_rate,0.26200000,0.05718391,0.19117765,0.33282235,5,100
wavelet_32_16,sinusoidal,syndrome,4.0,miscorrection_rate,0.00600000,0.00547723,0.00000000,0.01278355,5,100
wavelet_32_16,sinusoidal,syndrome,4.0,conditional_miscorrection_rate,0.00800771,0.00736077,0.00000000,0.01712404,5,100
wavelet_32_16,sinusoidal,syndrome,4.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,syndrome,4.0,average_decoding_time_ms,0.09413040,0.00192740,0.09174332,0.09651748,5,100
wavelet_32_16,sinusoidal,syndrome,5.0,ber,0.13087500,0.02611423,0.09853249,0.16321751,5,100
wavelet_32_16,sinusoidal,syndrome,5.0,frame_error_rate,0.13200000,0.02588436,0.09994219,0.16405781,5,100
wavelet_32_16,sinusoidal,syndrome,5.0,failure_rate,0.13000000,0.02645751,0.09723234,0.16276766,5,100
wavelet_32_16,sinusoidal,syndrome,5.0,miscorrection_rate,0.00200000,0.00447214,0.00000000,0.00753875,5,100
wavelet_32_16,sinusoidal,syndrome,5.0,conditional_miscorrection_rate,0.00227273,0.00508197,0.00000000,0.00856676,5,100
wavelet_32_16,sinusoidal,syndrome,5.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,syndrome,5.0,average_decoding_time_ms,0.10272000,0.01122762,0.08881458,0.11662542,5,100
wavelet_32_16,sinusoidal,syndrome,6.0,ber,0.06512500,0.01802992,0.04279492,0.08745508,5,100
wavelet_32_16,sinusoidal,syndrome,6.0,frame_error_rate,0.06600000,0.01816590,0.04350151,0.08849849,5,100
wavelet_32_16,sinusoidal,syndrome,6.0,failure_rate,0.06400000,0.01816590,0.04150151,0.08649849,5,100
wavelet_32_16,sinusoidal,syndrome,6.0,miscorrection_rate,0.00200000,0.00447214,0.00000000,0.00753875,5,100
wavelet_32_16,sinusoidal,syndrome,6.0,conditional_miscorrection_rate,0.00212766,0.00475759,0.00000000,0.00801994,5,100
wavelet_32_16,sinusoidal,syndrome,6.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,syndrome,6.0,average_decoding_time_ms,0.09680320,0.00282299,0.09330692,0.10029948,5,100
wavelet_32_16,sinusoidal,chase,0.0,ber,0.22175000,0.02168849,0.19488878,0.24861122,5,100
wavelet_32_16,sinusoidal,chase,0.0,frame_error_rate,0.44800000,0.04604346,0.39097512,0.50502488,5,100
wavelet_32_16,sinusoidal,chase,0.0,failure_rate,0.00200000,0.00447214,0.00000000,0.00753875,5,100
wavelet_32_16,sinusoidal,chase,0.0,miscorrection_rate,0.44600000,0.04878524,0.38557941,0.50642059,5,100
wavelet_32_16,sinusoidal,chase,0.0,conditional_miscorrection_rate,0.44678788,0.04767390,0.38774369,0.50583207,5,100
wavelet_32_16,sinusoidal,chase,0.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,chase,0.0,average_decoding_time_ms,0.62310380,0.01335917,0.60655845,0.63964915,5,100
wavelet_32_16,sinusoidal,chase,1.0,ber,0.13062500,0.01567492,0.11121159,0.15003841,5,100
wavelet_32_16,sinusoidal,chase,1.0,frame_error_rate,0.27600000,0.02966479,0.23926011,0.31273989,5,100
wavelet_32_16,sinusoidal,chase,1.0,failure_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,chase,1.0,miscorrection_rate,0.27600000,0.02966479,0.23926011,0.31273989,5,100
wavelet_32_16,sinusoidal,chase,1.0,conditional_miscorrection_rate,0.27600000,0.02966479,0.23926011,0.31273989,5,100
wavelet_32_16,sinusoidal,chase,1.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,chase,1.0,average_decoding_time_ms,0.65183240,0.01231133,0.63658481,0.66707999,5,100
wavelet_32_16,sinusoidal,chase,2.0,ber,0.06025000,0.01036068,0.04741828,0.07308172,5,100
wavelet_32_16,sinusoidal,chase,2.0,frame_error_rate,0.12600000,0.01516575,0.10721720,0.14478280,5,100
wavelet_32_16,sinusoidal,chase,2.0,failure_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,chase,2.0,miscorrection_rate,0.12600000,0.01516575,0.10721720,0.14478280,5,100
wavelet_32_16,sinusoidal,chase,2.0,conditional_miscorrection_rate,0.12600000,0.01516575,0.10721720,0.14478280,5,100
wavelet_32_16,sinusoidal,chase,2.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,chase,2.0,average_decoding_time_ms,0.63053460,0.01997980,0.60578959,0.65527961,5,100
wavelet_32_16,sinusoidal,chase,3.0,ber,0.02662500,0.00949506,0.01486535,0.03838465,5,100
wavelet_32_16,sinusoidal,chase,3.0,frame_error_rate,0.05400000,0.01949359,0.02985716,0.07814284,5,100
wavelet_32_16,sinusoidal,chase,3.0,failure_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,chase,3.0,miscorrection_rate,0.05400000,0.01949359,0.02985716,0.07814284,5,100
wavelet_32_16,sinusoidal,chase,3.0,conditional_miscorrection_rate,0.05400000,0.01949359,0.02985716,0.07814284,5,100
wavelet_32_16,sinusoidal,chase,3.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,chase,3.0,average_decoding_time_ms,0.67610960,0.01074480,0.66280215,0.68941705,5,100
wavelet_32_16,sinusoidal,chase,4.0,ber,0.00662500,0.00422973,0.00138647,0.01186353,5,100
wavelet_32_16,sinusoidal,chase,4.0,frame_error_rate,0.01400000,0.00894427,0.00292251,0.02507749,5,100
wavelet_32_16,sinusoidal,chase,4.0,failure_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,chase,4.0,miscorrection_rate,0.01400000,0.00894427,0.00292251,0.02507749,5,100
wavelet_32_16,sinusoidal,chase,4.0,conditional_miscorrection_rate,0.01400000,0.00894427,0.00292251,0.02507749,5,100
wavelet_32_16,sinusoidal,chase,4.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,chase,4.0,average_decoding_time_ms,0.71049020,0.07160807,0.62180351,0.79917689,5,100
wavelet_32_16,sinusoidal,chase,5.0,ber,0.00112500,0.00251558,0.00000000,0.00424054,5,100
wavelet_32_16,sinusoidal,chase,5.0,frame_error_rate,0.00200000,0.00447214,0.00000000,0.00753875,5,100
wavelet_32_16,sinusoidal,chase,5.0,failure_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,chase,5.0,miscorrection_rate,0.00200000,0.00447214,0.00000000,0.00753875,5,100
wavelet_32_16,sinusoidal,chase,5.0,conditional_miscorrection_rate,0.00200000,0.00447214,0.00000000,0.00753875,5,100
wavelet_32_16,sinusoidal,chase,5.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,chase,5.0,average_decoding_time_ms,0.71748340,0.01547939,0.69831216,0.73665464,5,100
wavelet_32_16,sinusoidal,chase,6.0,ber,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,chase,6.0,frame_error_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,chase,6.0,failure_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,chase,6.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,chase,6.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,chase,6.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,chase,6.0,average_decoding_time_ms,0.71201920,0.02726263,0.67825439,0.74578401,5,100
wavelet_32_16,sinusoidal,hard_mld,0.0,ber,0.33875000,0.01346291,0.32207617,0.35542383,5,100
wavelet_32_16,sinusoidal,hard_mld,0.0,frame_error_rate,0.69600000,0.02509980,0.66491386,0.72708614,5,100
wavelet_32_16,sinusoidal,hard_mld,0.0,failure_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,hard_mld,0.0,miscorrection_rate,0.69600000,0.02509980,0.66491386,0.72708614,5,100
wavelet_32_16,sinusoidal,hard_mld,0.0,conditional_miscorrection_rate,0.69600000,0.02509980,0.66491386,0.72708614,5,100
wavelet_32_16,sinusoidal,hard_mld,0.0,ambiguous_rate,0.59800000,0.04919350,0.53707379,0.65892621,5,100
wavelet_32_16,sinusoidal,hard_mld,0.0,average_decoding_time_ms,4.24737200,0.31810616,3.85339710,4.64134690,5,100
wavelet_32_16,sinusoidal,hard_mld,1.0,ber,0.26037500,0.01475450,0.24210153,0.27864847,5,100
wavelet_32_16,sinusoidal,hard_mld,1.0,frame_error_rate,0.54800000,0.02167948,0.52114993,0.57485007,5,100
wavelet_32_16,sinusoidal,hard_mld,1.0,failure_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,hard_mld,1.0,miscorrection_rate,0.54800000,0.02167948,0.52114993,0.57485007,5,100
wavelet_32_16,sinusoidal,hard_mld,1.0,conditional_miscorrection_rate,0.54800000,0.02167948,0.52114993,0.57485007,5,100
wavelet_32_16,sinusoidal,hard_mld,1.0,ambiguous_rate,0.50600000,0.01516575,0.48721720,0.52478280,5,100
wavelet_32_16,sinusoidal,hard_mld,1.0,average_decoding_time_ms,4.01912220,0.04531893,3.96299464,4.07524976,5,100
wavelet_32_16,sinusoidal,hard_mld,2.0,ber,0.18537500,0.01353237,0.16861514,0.20213486,5,100
wavelet_32_16,sinusoidal,hard_mld,2.0,frame_error_rate,0.39400000,0.04393177,0.33959045,0.44840955,5,100
wavelet_32_16,sinusoidal,hard_mld,2.0,failure_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,hard_mld,2.0,miscorrection_rate,0.39400000,0.04393177,0.33959045,0.44840955,5,100
wavelet_32_16,sinusoidal,hard_mld,2.0,conditional_miscorrection_rate,0.39400000,0.04393177,0.33959045,0.44840955,5,100
wavelet_32_16,sinusoidal,hard_mld,2.0,ambiguous_rate,0.38400000,0.04505552,0.32819868,0.43980132,5,100
wavelet_32_16,sinusoidal,hard_mld,2.0,average_decoding_time_ms,3.99024920,0.10173839,3.86424607,4.11625233,5,100
wavelet_32_16,sinusoidal,hard_mld,3.0,ber,0.12925000,0.01482581,0.11088821,0.14761179,5,100
wavelet_32_16,sinusoidal,hard_mld,3.0,frame_error_rate,0.27600000,0.04774935,0.21686237,0.33513763,5,100
wavelet_32_16,sinusoidal,hard_mld,3.0,failure_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,hard_mld,3.0,miscorrection_rate,0.27600000,0.04774935,0.21686237,0.33513763,5,100
wavelet_32_16,sinusoidal,hard_mld,3.0,conditional_miscorrection_rate,0.27600000,0.04774935,0.21686237,0.33513763,5,100
wavelet_32_16,sinusoidal,hard_mld,3.0,ambiguous_rate,0.28600000,0.02880972,0.25031912,0.32168088,5,100
wavelet_32_16,sinusoidal,hard_mld,3.0,average_decoding_time_ms,4.00655880,0.14323691,3.82915970,4.18395790,5,100
wavelet_32_16,sinusoidal,hard_mld,4.0,ber,0.07375000,0.00719429,0.06483986,0.08266014,5,100
wavelet_32_16,sinusoidal,hard_mld,4.0,frame_error_rate,0.15200000,0.02387467,0.12243119,0.18156881,5,100
wavelet_32_16,sinusoidal,hard_mld,4.0,failure_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,hard_mld,4.0,miscorrection_rate,0.15200000,0.02387467,0.12243119,0.18156881,5,100
wavelet_32_16,sinusoidal,hard_mld,4.0,conditional_miscorrection_rate,0.15200000,0.02387467,0.12243119,0.18156881,5,100
wavelet_32_16,sinusoidal,hard_mld,4.0,ambiguous_rate,0.18200000,0.05069517,0.11921397,0.24478603,5,100
wavelet_32_16,sinusoidal,hard_mld,4.0,average_decoding_time_ms,4.02346640,0.10043825,3.89907350,4.14785930,5,100
wavelet_32_16,sinusoidal,hard_mld,5.0,ber,0.02950000,0.01235383,0.01419976,0.04480024,5,100
wavelet_32_16,sinusoidal,hard_mld,5.0,frame_error_rate,0.06600000,0.02701851,0.03253754,0.09946246,5,100
wavelet_32_16,sinusoidal,hard_mld,5.0,failure_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,hard_mld,5.0,miscorrection_rate,0.06600000,0.02701851,0.03253754,0.09946246,5,100
wavelet_32_16,sinusoidal,hard_mld,5.0,conditional_miscorrection_rate,0.06600000,0.02701851,0.03253754,0.09946246,5,100
wavelet_32_16,sinusoidal,hard_mld,5.0,ambiguous_rate,0.09000000,0.03082207,0.05182683,0.12817317,5,100
wavelet_32_16,sinusoidal,hard_mld,5.0,average_decoding_time_ms,4.05800160,0.11775834,3.91215774,4.20384546,5,100
wavelet_32_16,sinusoidal,hard_mld,6.0,ber,0.01512500,0.00659071,0.00696239,0.02328761,5,100
wavelet_32_16,sinusoidal,hard_mld,6.0,frame_error_rate,0.03200000,0.01303840,0.01585192,0.04814808,5,100
wavelet_32_16,sinusoidal,hard_mld,6.0,failure_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,hard_mld,6.0,miscorrection_rate,0.03200000,0.01303840,0.01585192,0.04814808,5,100
wavelet_32_16,sinusoidal,hard_mld,6.0,conditional_miscorrection_rate,0.03200000,0.01303840,0.01585192,0.04814808,5,100
wavelet_32_16,sinusoidal,hard_mld,6.0,ambiguous_rate,0.05400000,0.01341641,0.03738376,0.07061624,5,100
wavelet_32_16,sinusoidal,hard_mld,6.0,average_decoding_time_ms,4.07247280,0.06052855,3.99750811,4.14743749,5,100
wavelet_32_16,sinusoidal,soft_mld,0.0,ber,0.20875000,0.02251302,0.18086760,0.23663240,5,100
wavelet_32_16,sinusoidal,soft_mld,0.0,frame_error_rate,0.42800000,0.04086563,0.37738786,0.47861214,5,100
wavelet_32_16,sinusoidal,soft_mld,0.0,failure_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,soft_mld,0.0,miscorrection_rate,0.42800000,0.04086563,0.37738786,0.47861214,5,100
wavelet_32_16,sinusoidal,soft_mld,0.0,conditional_miscorrection_rate,0.42800000,0.04086563,0.37738786,0.47861214,5,100
wavelet_32_16,sinusoidal,soft_mld,0.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,soft_mld,0.0,average_decoding_time_ms,0.76962740,0.01764496,0.74777410,0.79148070,5,100
wavelet_32_16,sinusoidal,soft_mld,1.0,ber,0.12262500,0.01746313,0.10099689,0.14425311,5,100
wavelet_32_16,sinusoidal,soft_mld,1.0,frame_error_rate,0.25400000,0.02792848,0.21941054,0.28858946,5,100
wavelet_32_16,sinusoidal,soft_mld,1.0,failure_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,soft_mld,1.0,miscorrection_rate,0.25400000,0.02792848,0.21941054,0.28858946,5,100
wavelet_32_16,sinusoidal,soft_mld,1.0,conditional_miscorrection_rate,0.25400000,0.02792848,0.21941054,0.28858946,5,100
wavelet_32_16,sinusoidal,soft_mld,1.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,soft_mld,1.0,average_decoding_time_ms,0.82775500,0.06345201,0.74916961,0.90634039,5,100
wavelet_32_16,sinusoidal,soft_mld,2.0,ber,0.05250000,0.01244519,0.03708661,0.06791339,5,100
wavelet_32_16,sinusoidal,soft_mld,2.0,frame_error_rate,0.10800000,0.01643168,0.08764935,0.12835065,5,100
wavelet_32_16,sinusoidal,soft_mld,2.0,failure_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,soft_mld,2.0,miscorrection_rate,0.10800000,0.01643168,0.08764935,0.12835065,5,100
wavelet_32_16,sinusoidal,soft_mld,2.0,conditional_miscorrection_rate,0.10800000,0.01643168,0.08764935,0.12835065,5,100
wavelet_32_16,sinusoidal,soft_mld,2.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,soft_mld,2.0,average_decoding_time_ms,0.77873340,0.02992676,0.74166907,0.81579773,5,100
wavelet_32_16,sinusoidal,soft_mld,3.0,ber,0.01937500,0.00494106,0.01325549,0.02549451,5,100
wavelet_32_16,sinusoidal,soft_mld,3.0,frame_error_rate,0.04000000,0.01414214,0.02248495,0.05751505,5,100
wavelet_32_16,sinusoidal,soft_mld,3.0,failure_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,soft_mld,3.0,miscorrection_rate,0.04000000,0.01414214,0.02248495,0.05751505,5,100
wavelet_32_16,sinusoidal,soft_mld,3.0,conditional_miscorrection_rate,0.04000000,0.01414214,0.02248495,0.05751505,5,100
wavelet_32_16,sinusoidal,soft_mld,3.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,soft_mld,3.0,average_decoding_time_ms,0.80173840,0.03814502,0.75449574,0.84898106,5,100
wavelet_32_16,sinusoidal,soft_mld,4.0,ber,0.00650000,0.00501171,0.00029300,0.01270700,5,100
wavelet_32_16,sinusoidal,soft_mld,4.0,frame_error_rate,0.01400000,0.01140175,0.00000000,0.02812109,5,100
wavelet_32_16,sinusoidal,soft_mld,4.0,failure_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,soft_mld,4.0,miscorrection_rate,0.01400000,0.01140175,0.00000000,0.02812109,5,100
wavelet_32_16,sinusoidal,soft_mld,4.0,conditional_miscorrection_rate,0.01400000,0.01140175,0.00000000,0.02812109,5,100
wavelet_32_16,sinusoidal,soft_mld,4.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,soft_mld,4.0,average_decoding_time_ms,0.80275780,0.04460274,0.74751725,0.85799835,5,100
wavelet_32_16,sinusoidal,soft_mld,5.0,ber,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,soft_mld,5.0,frame_error_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,soft_mld,5.0,failure_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,soft_mld,5.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,soft_mld,5.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,soft_mld,5.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,soft_mld,5.0,average_decoding_time_ms,0.78080440,0.04316734,0.72734160,0.83426720,5,100
wavelet_32_16,sinusoidal,soft_mld,6.0,ber,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,soft_mld,6.0,frame_error_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,soft_mld,6.0,failure_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,soft_mld,6.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,soft_mld,6.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,soft_mld,6.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_32_16,sinusoidal,soft_mld,6.0,average_decoding_time_ms,0.78541140,0.03723143,0.73930023,0.83152257,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,0.0,ber,0.97625000,0.01173436,0.96171697,0.99078303,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,0.0,frame_error_rate,0.98400000,0.01673320,0.96327591,1.00472409,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,0.0,failure_rate,0.97400000,0.01140175,0.95987891,0.98812109,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,0.0,miscorrection_rate,0.01000000,0.01224745,0.00000000,0.02516848,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,0.0,conditional_miscorrection_rate,0.46666667,0.50552503,0.00000000,1.09276008,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,0.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,0.0,average_decoding_time_ms,0.03855420,0.01171223,0.02404859,0.05305981,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,1.0,ber,0.97187500,0.01210307,0.95688533,0.98686467,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,1.0,frame_error_rate,0.97800000,0.01643168,0.95764935,0.99835065,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,1.0,failure_rate,0.97000000,0.01224745,0.95483152,0.98516848,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,1.0,miscorrection_rate,0.00800000,0.01303840,0.00000000,0.02414808,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,1.0,conditional_miscorrection_rate,0.25000000,0.43301270,0.00000000,0.78628680,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,1.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,1.0,average_decoding_time_ms,0.04564920,0.00456241,0.03999864,0.05129976,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,2.0,ber,0.92537500,0.00955657,0.91353917,0.93721083,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,2.0,frame_error_rate,0.93000000,0.01000000,0.91761499,0.94238501,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,2.0,failure_rate,0.92400000,0.01140175,0.90987891,0.93812109,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,2.0,miscorrection_rate,0.00600000,0.01341641,0.00000000,0.02261624,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,2.0,conditional_miscorrection_rate,0.06666667,0.14907120,0.00000000,0.25129154,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,2.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,2.0,average_decoding_time_ms,0.03951680,0.01199370,0.02466259,0.05437101,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,3.0,ber,0.88687500,0.02103754,0.86081998,0.91293002,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,3.0,frame_error_rate,0.88800000,0.02167948,0.86114993,0.91485007,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,3.0,failure_rate,0.88600000,0.02073644,0.86031789,0.91168211,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,3.0,miscorrection_rate,0.00200000,0.00447214,0.00000000,0.00753875,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,3.0,conditional_miscorrection_rate,0.01818182,0.04065578,0.00000000,0.06853406,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,3.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,3.0,average_decoding_time_ms,0.04163220,0.00142478,0.03986761,0.04339679,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,4.0,ber,0.81250000,0.02248263,0.78465523,0.84034477,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,4.0,frame_error_rate,0.81600000,0.02073644,0.79031789,0.84168211,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,4.0,failure_rate,0.81200000,0.02280351,0.78375782,0.84024218,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,4.0,miscorrection_rate,0.00400000,0.00547723,0.00000000,0.01078355,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,4.0,conditional_miscorrection_rate,0.02020202,0.02789233,0.00000000,0.05474670,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,4.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,4.0,average_decoding_time_ms,0.04389600,0.00299851,0.04018235,0.04760965,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,5.0,ber,0.71075000,0.04029530,0.66084422,0.76065578,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,5.0,frame_error_rate,0.71600000,0.03974921,0.66677055,0.76522945,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,5.0,failure_rate,0.71000000,0.04062019,0.65969184,0.76030816,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,5.0,miscorrection_rate,0.00600000,0.00894427,0.00000000,0.01707749,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,5.0,conditional_miscorrection_rate,0.02004608,0.02927718,0.00000000,0.05630591,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,5.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,5.0,average_decoding_time_ms,0.04923920,0.01768474,0.02733663,0.07114177,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,6.0,ber,0.62262500,0.04264772,0.56980574,0.67544426,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,6.0,frame_error_rate,0.62600000,0.04335897,0.57229986,0.67970014,5,100
bch_derived_32_16,rayleigh_awgn,syndrome,6.0,failure_rate,0.62200000,0.04266146,0.56916373,0.67483627,5,100
