code_name,n,k,code_rate,h,g,expected_min_distance,syndrome_t,chase_inner_t,chase_p,ebn0_db,sigma,message_count,decoder,skipped,skip_reason,bit_errors,total_bits,ber,frame_errors,frame_error_rate,codeword_errors,codeword_error_rate,failure_count,failure_rate,ambiguous_count,ambiguous_rate,total_time_sec,avg_time_ms,experiment,h_64_32_length,h_64_32_weight,h_64_32
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,0.0,1.0,20000,syndrome,False,,627884,640000,0.98106875,19627,0.98135,19627,0.98135,19613,0.98065,0,0.0,1.0715626000001066,0.05357813000000533,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,0.0,1.0,20000,hard_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,,,,,,,,,,,,,,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,0.0,1.0,20000,soft_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,,,,,,,,,,,,,,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,0.0,1.0,20000,chase,False,,511577,640000,0.7993390625,16238,0.8119,16238,0.8119,15705,0.78525,0,0.0,244.13486600000033,12.206743300000017,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,0.5,0.9440608762859234,20000,syndrome,False,,616902,640000,0.963909375,19283,0.96415,19283,0.96415,19270,0.9635,0,0.0,1.409094799999366,0.0704547399999683,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,0.5,0.9440608762859234,20000,hard_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,,,,,,,,,,,,,,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,0.5,0.9440608762859234,20000,soft_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,,,,,,,,,,,,,,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,0.5,0.9440608762859234,20000,chase,False,,448226,640000,0.700353125,14234,0.7117,14234,0.7117,13741,0.68705,0,0.0,285.01490170000034,14.250745085000016,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,1.0,0.8912509381337456,20000,syndrome,False,,597857,640000,0.9341515625,18687,0.93435,18687,0.93435,18677,0.93385,0,0.0,1.9313733000017237,0.09656866500008618,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,1.0,0.8912509381337456,20000,hard_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,,,,,,,,,,,,,,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,1.0,0.8912509381337456,20000,soft_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,,,,,,,,,,,,,,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,1.0,0.8912509381337456,20000,chase,False,,368302,640000,0.575471875,11716,0.5858,11716,0.5858,11264,0.5632,0,0.0,352.8333805000002,17.64166902500001,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,1.5,0.8413951416451951,20000,syndrome,False,,565897,640000,0.8842140625,17690,0.8845,17690,0.8845,17675,0.88375,0,0.0,2.880013500000132,0.1440006750000066,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,1.5,0.8413951416451951,20000,hard_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,,,,,,,,,,,,,,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,1.5,0.8413951416451951,20000,soft_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,,,,,,,,,,,,,,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,1.5,0.8413951416451951,20000,chase,False,,275789,640000,0.4309203125,8781,0.43905,8781,0.43905,8420,0.421,0,0.0,462.50327689999904,23.125163844999953,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,2.0,0.7943282347242815,20000,syndrome,False,,519776,640000,0.81215,16248,0.8124,16248,0.8124,16234,0.8117,0,0.0,4.193431800000326,0.20967159000001628,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,2.0,0.7943282347242815,20000,hard_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,,,,,,,,,,,,,,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,2.0,0.7943282347242815,20000,soft_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,,,,,,,,,,,,,,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,2.0,0.7943282347242815,20000,chase,False,,186485,640000,0.2913828125,5941,0.29705,5941,0.29705,5686,0.2843,0,0.0,627.1127918999991,31.355639594999957,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,2.5,0.7498942093324559,20000,syndrome,False,,453006,640000,0.707821875,14162,0.7081,14162,0.7081,14146,0.7073,0,0.0,6.086838799999896,0.3043419399999948,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,2.5,0.7498942093324559,20000,hard_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,,,,,,,,,,,,,,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,2.5,0.7498942093324559,20000,soft_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,,,,,,,,,,,,,,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,2.5,0.7498942093324559,20000,chase,False,,109774,640000,0.171521875,3504,0.1752,3504,0.1752,3339,0.16695,0,0.0,869.8104098000003,43.490520490000016,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,3.0,0.7079457843841379,20000,syndrome,False,,372154,640000,0.581490625,11638,0.5819,11638,0.5819,11615,0.58075,0,0.0,8.459557599999243,0.42297787999996217,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,3.0,0.7079457843841379,20000,hard_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,,,,,,,,,,,,,,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,3.0,0.7079457843841379,20000,soft_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,,,,,,,,,,,,,,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,3.0,0.7079457843841379,20000,chase,False,,55130,640000,0.086140625,1759,0.08795,1759,0.08795,1677,0.08385,0,0.0,1170.6485709999997,58.532428549999985,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,3.5,0.6683439175686147,20000,syndrome,False,,280656,640000,0.438525,8778,0.4389,8778,0.4389,8756,0.4378,0,0.0,11.161047499999768,0.5580523749999884,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,3.5,0.6683439175686147,20000,hard_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,,,,,,,,,,,,,,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,3.5,0.6683439175686147,20000,soft_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,,,,,,,,,,,,,,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_64_32,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,4,4,8,3.5,0.6683439175686147,20000,chase,False,,22508,640000,0.03516875,720,0.036,720,0.036,682,0.0341,0,0.0,1516.0444597000005,75.80222298500003,baseline,32,19,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,0.0,1.0,20000,syndrome,False,,56819,160000,0.35511875,9503,0.47515,9503,0.47515,5242,0.2621,0,0.0,2.3125662000002194,0.11562831000001098,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,0.0,1.0,20000,hard_mld,False,,32041,160000,0.20025625,8533,0.42665,8533,0.42665,0,0.0,5242,0.2621,0.10951810000005935,0.005475905000002967,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,0.0,1.0,20000,soft_mld,False,,17546,160000,0.1096625,4763,0.23815,4763,0.23815,0,0.0,2,0.0001,0.026147900000069058,0.001307395000003453,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,0.0,1.0,20000,chase,False,,17787,160000,0.11116875,4828,0.2414,4828,0.2414,0,0.0,1,5e-05,36.8199898999992,1.84099949499996,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,0.5,0.9440608762859234,20000,syndrome,False,,49216,160000,0.3076,8243,0.41215,8243,0.41215,4551,0.22755,0,0.0,2.425823200001105,0.12129116000005524,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,0.5,0.9440608762859234,20000,hard_mld,False,,27601,160000,0.17250625,7348,0.3674,7348,0.3674,0,0.0,4551,0.22755,0.1120480999998108,0.00560240499999054,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,0.5,0.9440608762859234,20000,soft_mld,False,,13215,160000,0.08259375,3622,0.1811,3622,0.1811,0,0.0,0,0.0,0.025785399999222136,0.001289269999961107,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,0.5,0.9440608762859234,20000,chase,False,,13404,160000,0.083775,3676,0.1838,3676,0.1838,0,0.0,0,0.0,36.97993580000002,1.848996790000001,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,1.0,0.8912509381337456,20000,syndrome,False,,41822,160000,0.2613875,6993,0.34965,6993,0.34965,3910,0.1955,0,0.0,2.449939699999959,0.12249698499999795,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,1.0,0.8912509381337456,20000,hard_mld,False,,22933,160000,0.14333125,6130,0.3065,6130,0.3065,0,0.0,3910,0.1955,0.10850290000053064,0.005425145000026532,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,1.0,0.8912509381337456,20000,soft_mld,False,,9696,160000,0.0606,2680,0.134,2680,0.134,0,0.0,0,0.0,0.024346700000023702,0.0012173350000011852,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,1.0,0.8912509381337456,20000,chase,False,,9899,160000,0.06186875,2739,0.13695,2739,0.13695,0,0.0,0,0.0,37.67227190000085,1.8836135950000426,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,1.5,0.8413951416451951,20000,syndrome,False,,34533,160000,0.21583125,5762,0.2881,5762,0.2881,3265,0.16325,0,0.0,2.519189999999071,0.12595949999995357,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,1.5,0.8413951416451951,20000,hard_mld,False,,18692,160000,0.116825,5008,0.2504,5008,0.2504,0,0.0,3265,0.16325,0.10889789999964705,0.005444894999982353,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,1.5,0.8413951416451951,20000,soft_mld,False,,6915,160000,0.04321875,1931,0.09655,1931,0.09655,0,0.0,0,0.0,0.02484120000008261,0.0012420600000041305,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,1.5,0.8413951416451951,20000,chase,False,,7078,160000,0.0442375,1965,0.09825,1965,0.09825,0,0.0,0,0.0,39.14063869999882,1.957031934999941,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,2.0,0.7943282347242815,20000,syndrome,False,,27565,160000,0.17228125,4594,0.2297,4594,0.2297,2613,0.13065,0,0.0,2.6371537999984866,0.13185768999992434,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,2.0,0.7943282347242815,20000,hard_mld,False,,14815,160000,0.09259375,3968,0.1984,3968,0.1984,0,0.0,2613,0.13065,0.10932039999897825,0.005466019999948913,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,2.0,0.7943282347242815,20000,soft_mld,False,,4494,160000,0.0280875,1255,0.06275,1255,0.06275,0,0.0,1,5e-05,0.023674100000789622,0.0011837050000394812,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,2.0,0.7943282347242815,20000,chase,False,,4549,160000,0.02843125,1268,0.0634,1268,0.0634,0,0.0,0,0.0,41.05351159999918,2.052675579999959,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,2.5,0.7498942093324559,20000,syndrome,False,,20810,160000,0.1300625,3483,0.17415,3483,0.17415,1979,0.09895,0,0.0,2.7128397000014957,0.1356419850000748,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,2.5,0.7498942093324559,20000,hard_mld,False,,11052,160000,0.069075,2985,0.14925,2985,0.14925,0,0.0,1979,0.09895,0.10898399999859976,0.005449199999929988,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,2.5,0.7498942093324559,20000,soft_mld,False,,2685,160000,0.01678125,774,0.0387,774,0.0387,0,0.0,0,0.0,0.023603399997227825,0.0011801699998613912,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,2.5,0.7498942093324559,20000,chase,False,,2752,160000,0.0172,791,0.03955,791,0.03955,0,0.0,0,0.0,40.133737099997234,2.0066868549998618,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,3.0,0.7079457843841379,20000,syndrome,False,,15255,160000,0.09534375,2552,0.1276,2552,0.1276,1456,0.0728,0,0.0,2.7490569000001415,0.13745284500000707,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,3.0,0.7079457843841379,20000,hard_mld,False,,8035,160000,0.05021875,2174,0.1087,2174,0.1087,0,0.0,1456,0.0728,0.1095673000017996,0.00547836500008998,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,3.0,0.7079457843841379,20000,soft_mld,False,,1454,160000,0.0090875,417,0.02085,417,0.02085,0,0.0,0,0.0,0.024972800001705764,0.0012486400000852882,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,3.0,0.7079457843841379,20000,chase,False,,1461,160000,0.00913125,420,0.021,420,0.021,0,0.0,0,0.0,41.278256800000236,2.0639128400000115,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,3.5,0.6683439175686147,20000,syndrome,False,,10745,160000,0.06715625,1799,0.08995,1799,0.08995,1031,0.05155,0,0.0,2.828044099998806,0.1414022049999403,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
wavelet_16_8,16,8,0.5,1 0 0 1 0 1 0,1 1 1 1 0 1 1,5,2,2,4,3.5,0.6683439175686147,20000,hard_mld,False,,5580,160000,0.034875,1510,0.0755,1510,0.0755,0,0.0,1031,0.05155,0.1096423999988474,0.00548211999994237,bch_like,32,21,1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1
