code_name,code_family,n,k,code_rate,h,g,bch_m,bch_designed_distance,bch_first_root,bch_primitive_polynomial,bch_shortening_count,bch_puncture_count,expected_min_distance,syndrome_t,chase_inner_t,chase_p,ebn0_db,sigma,message_count,decoder,skipped,skip_reason,syndrome_table_build_time_sec,syndrome_table_pattern_count,syndrome_table_entry_count,syndrome_table_collision_count,syndrome_table_memory_bytes,bit_errors,total_bits,ber,pessimistic_ber,ber_on_success,success_count,successful_decoded_bits,bit_errors_on_success,frame_errors,frame_error_rate,codeword_errors,codeword_error_rate,failure_count,failure_rate,miscorrection_count,miscorrection_rate,conditional_miscorrection_rate,ambiguous_count,ambiguous_rate,total_time_sec,avg_time_ms,average_decoding_time_ms
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,1.0,0.8912509381337456,20000,syndrome,False,,0.028665957999692182,43745,43745,0,5390052,624032,640000,0.97505,0.97505,0.0,499,15968,0,19501,0.97505,19501,0.97505,19501,0.97505,0,0.0,0.0,0,0.0,1.1531664610001826,0.057658323050009126,0.057658323050009126
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,1.0,0.8912509381337456,20000,hard_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,1.0,0.8912509381337456,20000,soft_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,1.0,0.8912509381337456,20000,chase,False,,0.028665957999692182,43745,43745,0,5390052,479745,640000,0.7496015625,0.7496015625,0.008519352603444863,5051,161632,1377,15024,0.7512,15024,0.7512,14949,0.74745,75,0.00375,0.014848544842605425,0,0.0,243.58087423300003,12.179043711650001,12.179043711650001
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,1.5,0.8413951416451951,20000,syndrome,False,,0.028665957999692182,43745,43745,0,5390052,609558,640000,0.952434375,0.952434375,0.0007221638655462185,952,30464,22,19049,0.95245,19049,0.95245,19048,0.9524,1,5e-05,0.0010504201680672268,0,0.0,1.5336043839997728,0.07668021919998863,0.07668021919998863
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,1.5,0.8413951416451951,20000,hard_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,1.5,0.8413951416451951,20000,soft_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,1.5,0.8413951416451951,20000,chase,False,,0.028665957999692182,43745,43745,0,5390052,402658,640000,0.629153125,0.629153125,0.005239069206008583,7456,238592,1250,12612,0.6306,12612,0.6306,12544,0.6272,68,0.0034,0.009120171673819743,0,0.0,280.6860278009999,14.034301390049995,14.034301390049995
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,2.0,0.7943282347242815,20000,syndrome,False,,0.028665957999692182,43745,43745,0,5390052,583990,640000,0.912484375,0.912484375,0.00039263278126784693,1751,56032,22,18250,0.9125,18250,0.9125,18249,0.91245,1,5e-05,0.0005711022272986865,0,0.0,2.2142855379997854,0.11071427689998928,0.11071427689998928
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,2.0,0.7943282347242815,20000,hard_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,2.0,0.7943282347242815,20000,soft_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,2.0,0.7943282347242815,20000,chase,False,,0.028665957999692182,43745,43745,0,5390052,307245,640000,0.4800703125,0.4800703125,0.0030111457334611696,10430,333760,1005,9624,0.4812,9624,0.4812,9570,0.4785,54,0.0027,0.005177372962607862,0,0.0,341.8607545450004,17.09303772725002,17.09303772725002
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,2.5,0.7498942093324559,20000,syndrome,False,,0.028665957999692182,43745,43745,0,5390052,541088,640000,0.84545,0.84545,0.0,3091,98912,0,16909,0.84545,16909,0.84545,16909,0.84545,0,0.0,0.0,0,0.0,3.348029905999283,0.16740149529996415,0.16740149529996415
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,2.5,0.7498942093324559,20000,hard_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,2.5,0.7498942093324559,20000,soft_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,2.5,0.7498942093324559,20000,chase,False,,0.028665957999692182,43745,43745,0,5390052,210176,640000,0.3284,0.3284,0.0019319363947094665,13458,430656,832,6586,0.3293,6586,0.3293,6542,0.3271,44,0.0022,0.00326943082181602,0,0.0,441.3263194029987,22.066315970149937,22.066315970149937
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,3.0,0.7079457843841379,20000,syndrome,False,,0.028665957999692182,43745,43745,0,5390052,482880,640000,0.7545,0.7545,0.00040716612377850165,4912,157184,64,15091,0.75455,15091,0.75455,15088,0.7544,3,0.00015,0.0006107491856677524,0,0.0,4.915404502999081,0.24577022514995406,0.24577022514995406
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,3.0,0.7079457843841379,20000,hard_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,3.0,0.7079457843841379,20000,soft_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,3.0,0.7079457843841379,20000,chase,False,,0.028665957999692182,43745,43745,0,5390052,128668,640000,0.20104375,0.20104375,0.0008050900450225113,15992,511744,412,4030,0.2015,4030,0.2015,4008,0.2004,22,0.0011,0.001375687843921961,0,0.0,578.6379072069994,28.931895360349973,28.931895360349973
